"iso","country_name","SDI_category","appears_on_graph","var","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"idn","Indonesia","Middle SDI",TRUE,"All cause DALYs",85620320.3835845,84246122.9263724,83075223.4102668,81991852.5330344,81058158.4739119,80228792.2466469,79536973.0349292,79297361.3302248,79519413.5714498,79609545.2288662,79339372.4020708,79399001.3254658,79355399.5952301,79271059.1099767,88439856.0604269,78620926.6241426,78750670.165518,78110189.8171697,77841387.6766729,77727255.2583078,77338835.5444556,76933821.1171566,76795191.6706026,76854913.3540196,76829262.9063324,76958792.2867293,76828197.0656698,77093581.8259972,77408640.833288,77432770.4799155
"idn","Indonesia","Middle SDI",TRUE,"All cause deaths",1373815.2172442,1365954.34880837,1363482.73986663,1361772.17649195,1360995.31087507,1361558.13852408,1363780.12707613,1375086.77186457,1393161.4080568,1410596.27778295,1422614.19444713,1437310.06401318,1453984.13898675,1470823.38305038,1651483.16772424,1500296.23553826,1522846.54577086,1531578.92139399,1544811.56602529,1559292.21572017,1569159.06934923,1579439.31002723,1592340.77355555,1606799.00941038,1621312.1201361,1637203.05879515,1652564.21178664,1671792.0344983,1692419.72409772,1705894.65147545
"irn","Iran (Islamic Republic of)","High-middle SDI",TRUE,"PM-equivalent emissions",2482.44905001277,2694.99639481362,2831.1451095531,2929.9206391377,3289.18376182579,3299.4936461756,3447.00769897888,3583.01012528368,3628.40757474277,3883.03556306267,3971.90037273815,4203.60373708107,4126.43266942463,4107.15498513841,4311.82148313255,4636.39475769528,4879.89827276921,5040.22123031829,5099.61370773478,5119.16229564319,5018.48316310087,5155.98383345047,4983.99127860144,4877.35602230642,4895.05132355688,4745.96440374157,4099.28628290441,4183.46143203582,4073.45846602645,4071.1025667594
"irn","Iran (Islamic Republic of)","High-middle SDI",TRUE,"Fossil/industrial fraction",0.996267026805387,0.996400276777211,0.996425175350069,0.996303453485421,0.996591122621482,0.996586408832487,0.996706951367345,0.996737584076262,0.996749328296304,0.996940964319277,0.996950063348495,0.99704000683729,0.996509278536411,0.996111778162012,0.995824068278563,0.994843367332509,0.995033344705963,0.995097509450269,0.995153309320853,0.995174093604346,0.995061026670192,0.995578446335258,0.995409125746033,0.995290985407576,0.995285271912635,0.995134763056573,0.994662842435017,0.994950407046955,0.995041617864323,0.995293464805916
"irn","Iran (Islamic Republic of)","High-middle SDI",TRUE,"Air pollution DALYs",1323246.99905139,1266106.04461285,1218392.03242238,1191791.35964065,1183634.63784965,1177549.62418159,1173802.71973128,1178884.04422609,1181842.14693745,1182696.17160184,1175642.62533621,1164383.11102541,1150785.73498828,1140480.12174025,1129572.35888502,1124944.07413967,1129325.57940712,1135098.23751296,1144916.91976274,1156963.3206681,1162180.74878127,1162528.31385071,1175551.95542717,1196743.99414985,1210224.23847712,1215818.69457666,1188155.38207631,1178362.62515657,1178532.62287775,1190330.25152917
"irn","Iran (Islamic Republic of)","High-middle SDI",TRUE,"Air pollution deaths",30463.1127613232,30107.6830925049,29943.6906867201,30061.1693263828,30479.1951695843,30968.3447039348,31539.440873715,32304.9131518552,33045.2271347859,33802.5567520333,34452.2946266576,34919.8785938251,35101.4904749601,35213.8856576236,35158.1266648126,35278.2621291377,35656.0849930055,36027.2431076104,36472.5962631471,37089.1607073372,37449.2825658183,37501.9614531061,38072.4965388556,39287.4639495005,40412.0080440095,41746.3454010718,42017.1427980127,42243.1002383025,42453.8704506415,43202.5957160866
"irn","Iran (Islamic Republic of)","High-middle SDI",TRUE,"All cause DALYs",25007732.3197422,21576668.299784,20599749.6843855,20157852.9668703,19902932.0639247,19760859.0786885,19676989.8280219,19827992.019717,19659015.5018485,19630772.2596274,19508443.6942886,19437221.0731059,19363028.2380625,20990539.5750607,19533446.7944134,19592207.0954361,19642751.0283506,19726431.5268227,19833385.3729726,19929978.9958082,20032785.6055797,20105740.0132194,20215811.3712556,20308232.3472628,20247574.0587499,20089405.5829833,19737854.4504743,19733175.1587754,19782619.5337217,19828720.8299319
"irn","Iran (Islamic Republic of)","High-middle SDI",TRUE,"All cause deaths",357195.267875047,308445.885763697,299345.510125743,296604.086420759,295722.446047465,296611.643113463,298360.89314189,303894.787507269,304483.356823549,307823.299149457,310058.786907142,313402.949338567,316291.048709882,346779.350619262,324417.28130254,327693.541962633,330672.058791001,333235.805929801,336088.968132695,340099.937616575,344769.678428454,348299.101850575,353019.079171139,360181.136937939,366061.330931962,373443.394077364,375596.439110118,381219.504909228,385135.633093016,391113.12281019
"irq","Iraq","Low-middle SDI",TRUE,"PM-equivalent emissions",750.074209766384,611.646753945915,973.308903580027,1326.22205392422,1510.16301158744,1462.05476414941,1443.93270574513,1780.33917482438,1208.74587204168,860.121508814399,1018.46139886766,1179.72667245392,1147.82958116916,1063.8237486548,1125.94338772996,988.081913468713,943.81892034359,837.051405612239,1064.75331574834,1339.16575442912,1409.96362389571,1465.60954876421,1639.4238600077,1819.65079713927,1913.8652745695,1857.95844787832,1958.88621082884,1777.73746940842,1748.19745856941,1736.21169407094
"irq","Iraq","Low-middle SDI",TRUE,"Fossil/industrial fraction",0.992093163927494,0.989355627413915,0.992712857538365,0.994111551265917,0.994426541925291,0.993802669205558,0.993296995314904,0.994214247074937,0.991027030962673,0.9868021769729,0.988257476042638,0.989272502918135,0.988197721387822,0.986415093766981,0.98623390583824,0.983225816810449,0.981662448275587,0.978726011246759,0.982880592295264,0.986012908401622,0.986193752591199,0.98636242984048,0.987479834586456,0.98841253493711,0.988693397330785,0.988336461558299,0.988929397546974,0.987788648114199,0.987601547531975,0.987549028406024
"irq","Iraq","Low-middle SDI",TRUE,"Air pollution DALYs",696551.502207899,715635.020565509,740984.882515539,756975.498274079,763666.300604706,777763.440285851,795419.4902494,807541.101183429,812220.746990451,811338.162051882,807310.235107913,799180.648039675,794175.318649425,804000.63698387,797523.964770867,786835.303369505,780962.480835562,791123.676926419,803683.1608956,814746.391518668,819080.831085762,817643.789912627,811349.812607816,803396.099214581,798019.887656831,797814.290583731,793111.725554616,790806.660002092,798969.202222208,812426.621721101
"irq","Iraq","Low-middle SDI",TRUE,"Air pollution deaths",15941.5347443577,16271.7065574769,16828.5927474313,17240.939471212,17406.8474514956,17870.3117587016,18373.2255561614,18791.7244265341,19039.9865497953,19197.2639600142,19316.3773266921,19369.9066059539,19496.41021467,19920.4666153637,20024.3564522698,20052.4711648644,20164.5902462466,20851.5113273764,21606.8012206331,22186.4552201335,22560.2926944519,22793.3768535138,22909.277152459,22961.6432909562,23096.3191817455,23419.0420729192,23583.8744886414,23818.7788087705,24601.9712525328,25626.0596763624
"irq","Iraq","Low-middle SDI",TRUE,"All cause DALYs",7835731.3588443,8181072.24150497,8610627.21371455,8865358.85110933,9108260.15404952,9294527.95809937,9410193.37529457,9537462.96927276,9549345.60426765,9544655.51425671,9546287.79015434,9509177.72893318,9506863.14595065,10601117.4962466,10672992.0636142,10573744.2632287,11232733.9133142,11845904.7156118,10387932.8505928,10025775.0678912,9954033.62935591,10032213.643037,10206133.649138,10966746.9557229,12235288.2595603,11788465.1871127,11967430.9497375,11795581.3493803,10204925.337915,10294163.6199021
"irq","Iraq","Low-middle SDI",TRUE,"All cause deaths",118805.006943747,122986.935046898,128886.146971786,132704.798463379,136012.82330703,139243.471918947,141395.754746729,143823.739689159,144249.195260159,144413.812626454,144724.702732782,144536.480680279,145217.855220392,162467.630724058,164306.168951176,171480.627202091,186021.541082228,186007.811545247,165682.249049396,161165.444588271,160801.884226359,162296.293528972,165153.812216116,177288.989447115,197596.029349604,191897.991867864,195845.212464581,194607.083304403,173715.413942761,179615.237731058
"irl","Ireland","High SDI",FALSE,"PM-equivalent emissions",362.57093743269,364.851579534831,356.290113023791,348.620890216258,363.370827267104,353.456482060878,342.320954034364,359.80056094177,379.390082522055,359.834884834378,340.478538299908,340.542826747477,301.713565545452,276.966528158491,264.949830260786,263.047875403322,252.333149570826,241.26958453453,219.808829542376,194.008002487896,176.094905335259,165.822089782556,168.045557302605,169.429646212316,163.884678296033,166.154849652829,165.357165211406,164.793038077475,162.130672747617,157.175515940037
"irl","Ireland","High SDI",FALSE,"Fossil/industrial fraction",0.995874541672311,0.996120685918164,0.99651634192108,0.996363636428848,0.996580159938485,0.996569374823119,0.996346559626385,0.996636399291685,0.996320529939014,0.996656085525412,0.996325082314351,0.996063198569705,0.995398735286837,0.994887150567481,0.993613328953185,0.99171249186227,0.991716603238491,0.989885711817336,0.989808770378134,0.987704346477169,0.985375436920737,0.986267462874557,0.982856788660537,0.980945376197565,0.978808585196785,0.980317388651885,0.978912092615233,0.976675849413493,0.976571067855393,0.976086659518985
"irl","Ireland","High SDI",FALSE,"Air pollution DALYs",32418.1096092913,31384.1980755544,30379.3121315537,29862.5632118259,28822.2855506007,28504.1934966809,27346.9514331837,26317.3919981078,25598.4820470443,24944.7974950211,23740.7279942556,22210.4892171975,21220.1542380632,20175.5032470801,19353.2748393117,18372.475122191,17870.1715384723,17417.7716345974,17031.1000072963,16786.4638912341,15687.5667052813,15587.2191160005,14951.8783992913,14163.8897666325,12990.8588210243,12201.7223931298,11131.6682245893,10684.4480347783,10950.8577589902,11663.9226378329
"irl","Ireland","High SDI",FALSE,"Air pollution deaths",1551.7928544806,1513.05769786834,1477.5424601822,1462.93594376632,1418.12971570498,1409.35451751616,1358.35897700464,1305.660452281,1274.24430976369,1246.96135954221,1179.5403727166,1094.98606331596,1043.57302629692,989.167801445536,942.177456746639,893.364022843012,867.974293244311,842.240248960075,815.042830884804,799.425011899429,742.024626614104,741.024671548397,716.385417321998,680.238613873209,617.39928761445,580.527182504635,528.789186243346,507.764371502038,519.588345017548,552.466164137206
"irl","Ireland","High SDI",FALSE,"All cause DALYs",1039081.23997925,1035314.39261076,1032760.94876814,1037231.72995247,1034633.20144125,1050865.76596466,1052675.99857317,1059439.52880327,1064628.78448435,1075057.62046147,1073746.62038655,1064445.75928155,1060672.596665,1057481.65561958,1061716.57647059,1063344.40666409,1073215.26833032,1078727.62669028,1090967.22450815,1102619.90964898,1090796.18960058,1108335.6677902,1112693.93776678,1116136.05786237,1118246.74384118,1126544.50744215,1134895.5871995,1152427.33431255,1170234.37727762,1186357.00680168
"irl","Ireland","High SDI",FALSE,"All cause deaths",30773.6273803231,30665.2507357911,30715.6999922634,31006.4144441191,30782.3181528742,31329.0241550462,31230.3057701046,31200.4197267591,31190.9732263789,31457.7470513343,30884.6867586842,29901.013060101,29346.3921883793,28758.6176726332,28399.5108034885,28029.2278079531,28118.3043937609,27915.9387847379,27973.2099672969,28166.8884793515,27549.6418528191,28415.4597831131,28833.5470150845,29117.5933104183,29278.472228234,29825.5101655509,30117.0372581282,30750.9143520991,31554.1990466606,32354.4195445977
"isr","Israel","High-middle SDI",TRUE,"PM-equivalent emissions",464.110188451919,469.930019809225,491.159834721693,542.03103343902,578.522722962845,607.313422966099,608.385712980762,629.167958552416,606.919999087107,622.439084469571,654.044798354267,659.282632444353,710.056378770441,720.628454466383,681.71890108104,654.768484523542,650.494745692911,648.072606686013,610.885669350307,589.063036710656,627.276982922621,602.158513745328,691.591905050361,528.666732077771,434.429768194219,555.738364114782,513.519821243747,512.898683809649,497.292735969208,512.347084645821
"isr","Israel","High-middle SDI",TRUE,"Fossil/industrial fraction",0.999250154607455,0.999231820969136,0.99923193473539,0.999237923564482,0.999287902110011,0.999249781182805,0.999228204749,0.999196886415319,0.999108899676027,0.999119732460599,0.999154263965865,0.999108391725592,0.999151815010552,0.999138472254193,0.999035412631499,0.998919601948475,0.998886486429977,0.998823354145235,0.998722065879915,0.998320906272448,0.998463421633353,0.998331889403498,0.998868829748585,0.997587391820186,0.996851173287439,0.997433999122915,0.997322893052977,0.997398205386548,0.997393329603915,0.997541806861799
"isr","Israel","High-middle SDI",TRUE,"Air pollution DALYs",51944.323449,55638.1986304739,58930.3561287628,59028.8743674458,59502.2197635229,59850.2119155646,58802.508054994,58155.468219804,57650.3199866689,56396.4273461458,55627.1380854424,54639.2256354904,54476.2305372938,54206.1471726121,53220.8654634015,53188.9173699326,53173.9947915232,54220.216058138,54200.066943795,54081.2275020456,54376.1991418132,55092.216175964,54698.4149954478,54100.8178393739,53162.9278267001,53237.3018140157,50962.7490077813,49773.8361345468,50772.5654497596,51918.9322758204
"isr","Israel","High-middle SDI",TRUE,"Air pollution deaths",2307.45360831132,2495.29628214973,2660.62418786138,2686.77412202575,2725.31676594347,2767.32975483812,2724.93993505946,2696.58457489127,2683.25152260112,2632.73952653799,2592.70350696931,2543.08181086344,2536.98425365671,2537.83559840431,2487.16024351165,2488.43496399821,2480.11660983393,2538.62584999714,2519.78437061374,2499.014133516,2510.25155248345,2557.96268265425,2537.30842623819,2506.27569630831,2460.89893333763,2473.800466779,2371.45118321327,2342.69892925666,2403.54431685183,2455.58229682636
"isr","Israel","High-middle SDI",TRUE,"All cause DALYs",1165709.12696828,1205787.64903969,1249728.52381358,1262040.6085079,1291564.64782493,1319026.11186137,1348257.87173099,1365959.45419569,1381914.03487977,1397025.85853161,1426618.98087679,1463302.67330634,1528062.8646802,1503648.70134791,1506010.71305591,1505522.43944309,1543804.03253077,1544698.37510951,1579650.53044543,1589584.94497167,1572879.21073258,1599709.96779956,1617107.83872198,1633678.92402436,1755066.28429189,1692985.95174008,1719221.69850762,1753237.32606992,1799792.32776438,1834190.1609261
"isr","Israel","High-middle SDI",TRUE,"All cause deaths",29137.667834926,30695.9832156819,32242.6652270761,32544.8891510545,33415.0694224701,34506.2497341776,35046.7070640933,35488.2880416513,36189.6104523894,36562.1732986304,37028.7699173456,37334.2620679551,38578.6655828307,38216.2111874304,38077.0212236812,38297.5581737655,38813.7104188537,39091.512039065,39317.5078186991,39229.6185562559,39161.436020911,40262.4739141328,40799.9471387306,41315.1238561133,43641.2007040427,43303.6970464239,43840.1100820339,45003.3370537777,46738.6148945437,47925.3291729495
"ita","Italy","High SDI",TRUE,"PM-equivalent emissions",3561.91402682939,3466.74130657853,3373.5134367345,3215.8320244268,3068.53812355349,3001.23796626607,2820.69381672593,2693.10492332615,2503.6735066518,2333.91195814087,2158.78903139084,2103.61603193184,2042.89885056382,1985.61519848378,1908.72851987219,1812.73521093154,1766.42728803431,1718.26668780133,1634.01453589977,1476.98148651658,1497.14819191673,1358.96751247884,1306.14968738732,1207.32259349778,1141.01659867916,1125.01778031394,1138.82107460446,1115.51326164929,1101.8621626751,1051.36010620104
"ita","Italy","High SDI",TRUE,"Fossil/industrial fraction",0.990403596297137,0.989209823419812,0.988306638453882,0.988142976193037,0.986300810723703,0.985770667167005,0.984946285698072,0.983756456292834,0.982077754978366,0.979581711039637,0.97811191288913,0.977048085197164,0.968546037069722,0.954698224445837,0.961716843595791,0.946048459616155,0.937566355719574,0.918050408167258,0.903314669537309,0.8946862597529,0.898398699739146,0.917371250914782,0.890865371138974,0.881705109225035,0.888633340442176,0.880679076530335,0.886594928573488,0.879509895586573,0.880565457200284,0.877460417007004
"ita","Italy","High SDI",TRUE,"Air pollution DALYs",896164.45741259,883181.698254573,855078.518583392,834074.951367795,819246.124813615,802542.055882543,786965.861262516,779839.222327245,779279.701090223,762628.720047468,736458.949650438,717751.81644542,706702.940734019,701076.507618116,670044.226459551,656547.242465419,644434.498632574,634774.083474253,627354.471203283,619768.730510057,606458.832917983,599144.524443933,587085.156620504,565540.724854429,546124.85384952,540574.212226962,502097.661930929,484727.613297389,495825.297969279,504649.746892519
"ita","Italy","High SDI",TRUE,"Air pollution deaths",43047.6172066398,42768.8920741254,41591.537768169,40952.8008694894,40546.9201442046,40040.7227194548,39580.7614962683,39539.3097865567,39786.8069085818,38986.8540221972,37668.4478299676,36724.7372592353,36301.2301855866,36023.4967596976,33913.4389831749,33253.9408448468,32789.404493088,32472.8651583548,32233.3299477356,31914.0347010575,31292.3589905252,31251.9119330081,31043.1048472759,30096.4295016564,29353.0675819451,29441.6997952782,27300.931804926,26317.1459724317,27243.6307958467,27902.0632893342
"ita","Italy","High SDI",TRUE,"All cause DALYs",18194384.8950373,18335767.2331914,18264924.5683232,18188157.3525036,18170764.4223048,18109439.0788844,18033114.6637442,17887095.2913205,17867462.5702445,17708221.307126,17545177.7130118,17473079.717719,17456938.2070905,17540271.4069179,17315478.3531166,17317533.9119389,17317996.4143896,17385422.9076762,17454430.2767828,17516414.5581889,17455722.9758205,17531771.1327189,17576858.3121148,17494093.9452414,17456061.3801549,17683334.5567924,17596603.0615144,17706905.2597822,17910079.3177692,18082757.4555132
"ita","Italy","High SDI",TRUE,"All cause deaths",531977.036729082,540506.229578624,539132.71447897,541000.900474813,544881.11118605,547076.648338041,550289.488894511,552257.18498456,559101.725492217,556206.925693805,552271.765204788,552781.445412383,557199.501200288,564788.325789458,550018.190759375,552715.150285074,556180.282183431,563293.993565016,570420.842672114,575503.859594622,574453.812121658,583714.600017967,591080.669034345,588396.632994404,590645.742186412,610690.755052345,607573.271494446,615593.721345476,630967.375392793,642341.644735393
"jam","Jamaica","Middle SDI",FALSE,"PM-equivalent emissions",132.006739341335,134.679036454478,152.381374285167,159.813376244624,155.745193038743,166.546911695777,172.455023272208,179.382199622745,187.827542553462,191.494418304351,195.967696297138,196.058671107616,194.580127496543,198.687263127587,188.71774151759,191.852891208189,209.026908482138,202.070596498422,181.851196119515,132.960154092526,124.186993175907,131.820171089824,122.089519339396,149.431005322918,144.191957040404,148.501116945454,149.249293728071,145.727317651019,149.234694379985,145.855076436775
"jam","Jamaica","Middle SDI",FALSE,"Fossil/industrial fraction",0.93493664367623,0.93756280864509,0.946206746386008,0.950473222255225,0.94714697471184,0.952157263546436,0.953012768798994,0.953301102567638,0.961714461292039,0.962400804127171,0.96162576897754,0.965675278586356,0.969113889752157,0.969207645919068,0.965343914019115,0.965489215103941,0.967523832069425,0.965764201401981,0.967065810284164,0.944879130134827,0.939070866286852,0.93351450778001,0.930049009530512,0.942008277751304,0.939096961838151,0.940318175806602,0.939919831671026,0.937729711721669,0.939653758187092,0.938690576595762
"jam","Jamaica","Middle SDI",FALSE,"Air pollution DALYs",39526.3685654624,35717.9359947259,35349.8865712853,34989.638692868,34157.2110390224,33084.0754875426,31683.1182965154,30672.3979564955,29599.202171889,29329.8329700215,28595.2507280309,28327.3216030848,26836.2133268477,25765.1658222539,24638.8524194995,23409.4932831924,23642.9859949559,25815.3963652065,28100.9383353354,29172.8397004577,26264.5051479067,28019.7825728417,26550.3262631966,26942.675721913,29359.6275176877,29872.689998474,29751.1249209099,29542.1303522744,29552.1187625468,29733.5726621448
"jam","Jamaica","Middle SDI",FALSE,"Air pollution deaths",1386.32523036455,1230.14095379829,1230.70807171636,1248.97027160728,1233.20932352959,1198.97128677376,1147.21961037215,1120.80271395729,1080.08778343929,1085.28552275409,1068.50841107688,1075.508056424,1015.57784899288,980.064703387588,941.410722698978,888.325541311871,891.948600740123,994.811519512342,1085.73947544208,1135.99580485845,1008.8199293587,1083.96801822717,1009.4962774041,1029.5843033818,1136.86757324751,1165.30048813028,1152.67757762639,1142.90407147977,1146.66651658902,1159.5778345653
"jam","Jamaica","Middle SDI",FALSE,"All cause DALYs",598296.201764715,586489.968396066,600353.24953451,611612.513933161,621916.56957871,630917.825426195,643622.23668117,659681.595239461,672426.117272426,691984.423953288,692497.781995326,695888.601004387,676015.515930148,657501.919677963,648299.134220955,635813.643571233,642117.020320945,682121.6793334,723523.16445571,748771.09083595,698381.866388712,721715.954860787,690744.499398642,691286.710317165,724448.75037543,733568.899929209,739636.802825511,745788.360970739,752116.386571495,763646.430304349
"jam","Jamaica","Middle SDI",FALSE,"All cause deaths",12828.6993477972,12192.8173262449,12725.105255244,13387.8817225369,13783.1993856356,14009.7037324039,14264.8929934954,14763.1274395903,15095.7507497004,15793.390860553,15968.340029157,16208.5230260208,15589.6879540202,15119.278617978,14911.4272538266,14443.5236336784,14573.7942844254,16196.0949976198,17685.4148610283,18668.9893839,16822.5699495385,17780.4846404166,16597.4011971236,16771.2272161591,18179.4346738246,18596.25565674,18691.2201983462,18903.0581018983,19183.6573314787,19657.6870680349
"jpn","Japan","High SDI",TRUE,"PM-equivalent emissions",5153.7935996118,5142.40533901848,4766.27696627822,4733.32949124738,4722.3360898794,4654.8671479654,4434.80021010144,4385.10536824608,4242.0207256172,4197.36532466582,4228.85498822867,4085.90208731207,4080.36587984452,4083.29594338162,3990.4591187035,3958.81428638357,3862.66382587253,3748.20539227238,3441.31731918285,3138.48319682206,3285.48105890425,3198.47517036986,3124.32253667861,3009.02408197094,2826.07569888751,2730.48769535362,2692.74182799228,2621.81791165612,2546.65490837783,2496.0138378869
"jpn","Japan","High SDI",TRUE,"Fossil/industrial fraction",0.986344736389841,0.986542522827813,0.985608539325681,0.986144190452641,0.986026549573043,0.985906303548198,0.982135044407505,0.981034046754738,0.981736122376693,0.981154032789883,0.980328310150685,0.980567063726834,0.973582896925798,0.973455344034573,0.971325576882026,0.970243497671847,0.968612055244803,0.965136615779931,0.963737890013949,0.961129752576762,0.957256618862232,0.955657364973261,0.955072464730772,0.952285337896342,0.951382395485064,0.949895815686792,0.947971331478427,0.943410623579397,0.941297991340194,0.939659502082287
"jpn","Japan","High SDI",TRUE,"Air pollution DALYs",716505.023695096,714493.855387202,716585.04752225,718797.675906786,710975.44546749,718802.426209699,708241.732335338,708647.436276564,724988.06060123,737337.204244281,729837.23518285,720670.114551704,709416.589626599,704244.313913729,693309.684952401,693811.746292782,681559.745167077,673929.879560934,667668.142167936,660907.5631691,662605.893796593,679585.448258918,705640.253839244,742169.899095871,770164.462988014,782177.075979799,785859.695113913,783176.548167201,794093.043135894,802933.670548411
"jpn","Japan","High SDI",TRUE,"Air pollution deaths",31555.5615078351,31613.9395918091,31852.2928811072,32133.4508240735,31838.7199314338,32332.1802756514,31651.5438115627,31606.0980184889,32358.0093599054,33061.9762154735,32717.470037212,32399.4683001095,32152.8125963163,32315.2620438857,32220.8070955107,32747.6514886638,32409.6798395725,32289.982852392,32251.5658143488,32020.8098803669,32373.3593759906,33568.5929955205,35180.1193834589,37334.5716502498,38943.8413577533,39832.9454181887,40361.6037491769,40585.7601216592,41757.3292007122,42565.1782404092
"jpn","Japan","High SDI",TRUE,"All cause DALYs",30818807.1685238,31135246.7396871,31547176.3995978,31866907.9017153,31964341.9018847,32522804.2937937,32402577.4822819,32634119.6474054,33262896.5344051,33697433.555077,33640231.3048882,33670400.5577249,33801840.8193015,34166197.6612063,34396448.956432,34829783.5067741,34883569.7432615,35061381.3357955,35240709.1912115,35368973.0000448,35696195.2855244,36365553.8577271,36060870.480034,36099322.0022288,36096232.6553349,36060239.9543766,36178030.9473265,36174178.6412634,36421856.1094183,36578323.4404071
"jpn","Japan","High SDI",TRUE,"All cause deaths",811198.020545507,829095.237174107,851494.934713801,869732.448047617,877553.647673757,907501.701805051,901566.762133354,912978.520044629,942790.055815407,968249.254399056,968987.297653064,975694.507101368,990751.987952623,1017812.78214037,1040676.41943726,1078251.34699098,1094346.79085865,1117465.88430665,1141375.55031056,1160036.56146793,1195500.52303351,1250038.40830335,1250421.40591948,1265203.56423214,1275258.90015057,1290176.93140613,1313189.86062692,1329186.598856,1365986.49137179,1400012.5092259
"jor","Jordan","Middle SDI",FALSE,"PM-equivalent emissions",125.158964038947,129.795740082839,145.772608364438,148.34521569692,151.916487186739,166.691973993265,165.951691397598,169.198593164001,180.114287126981,180.286590485576,190.068114304023,182.730715168176,193.867720664571,186.879178715332,171.566626323698,179.778777060551,161.853768173757,152.623152278266,141.323896917137,125.27969272494,150.610563942269,192.245431874884,225.338346588044,217.819622098482,252.201118941108,208.591247446962,164.098740392474,173.74478847304,170.873604897906,175.548244315297
"jor","Jordan","Middle SDI",FALSE,"Fossil/industrial fraction",0.993545410021536,0.992865534636886,0.992727764359752,0.991833050400504,0.991199111149411,0.99114457194882,0.99052178794324,0.990122466947451,0.990267268480145,0.989863614094725,0.989885878451101,0.988885896993055,0.988866507781745,0.98767265437259,0.985601734686736,0.985244845382207,0.982622363966251,0.980647440398432,0.978208903608831,0.974464511200225,0.978013667476287,0.982198724336238,0.984333495389102,0.983110876181341,0.984754477221559,0.981257842991521,0.974472125580871,0.974900635345205,0.974788301948847,0.975821231635954
"jor","Jordan","Middle SDI",FALSE,"Air pollution DALYs",54085.9739351207,56162.6709092753,57572.9124223654,60164.4076808889,61344.0134565664,62440.1728762069,63110.9417966395,62533.7419476862,62062.3884572855,61430.342348971,60701.0368768343,61586.0307264678,62988.3081533073,64071.5122091678,67069.179677701,70523.1553039176,73042.1074639425,73259.8205222149,73435.2991643422,74656.9649012712,75767.9698204269,77970.7361998845,80710.2875043826,83569.298259094,88091.0805286999,92234.4377127434,96392.0803500508,99540.5451068337,103008.382241757,107365.459823062
"jor","Jordan","Middle SDI",FALSE,"Air pollution deaths",1341.91704960847,1399.27327646632,1442.260544978,1536.7645820113,1587.16492612645,1640.26242941611,1678.92393308053,1678.60393317386,1678.55681700958,1678.62868043157,1660.8783771988,1709.58695812916,1761.78221241937,1778.11881524953,1875.92360245846,1990.92650622999,2061.41684118525,2017.00265206442,1987.82973138873,2023.7722651118,2073.85593483347,2150.01463219427,2225.20376752629,2301.56591571476,2435.31429368965,2567.24688740932,2706.57365145843,2822.21458043233,2970.80730448884,3131.30064393322
"jor","Jordan","Middle SDI",FALSE,"All cause DALYs",1027192.15647813,1044622.4212912,1053608.64880899,1074032.35535645,1084777.28078802,1093760.51304603,1105368.50360921,1107492.28106926,1109910.89978102,1111026.76960947,1116561.74305709,1122540.38639777,1124728.46082591,1136842.72429351,1170554.44354166,1228535.65659893,1257974.06801325,1272666.49733843,1295939.49251383,1322865.79193795,1354907.6677646,1409344.63531335,1484974.85212968,1562473.04747006,1649703.93374489,1735631.80970163,1849117.0427885,1950240.8299809,2095302.33061573,2139628.5897103
"jor","Jordan","Middle SDI",FALSE,"All cause deaths",14968.8212450637,15201.3106820338,15302.9334407807,15824.825351321,16083.3230058882,16372.5577631872,16697.6243905404,16780.0991191073,16890.3168208434,16981.2782520383,16997.0148725562,17269.5418597053,17368.6991389952,17339.8854426396,17893.9854100537,18765.5633695334,19095.8022695762,18760.537726526,18715.4743863419,19032.6607932689,19602.0964881192,20417.9408645824,21302.5225151924,22156.877635325,23468.4566765617,24836.5082802205,26734.6246084987,28469.2582973971,31192.9119409496,32264.8894252626
"kaz","Kazakhstan","High-middle SDI",TRUE,"PM-equivalent emissions",4441.96641594724,4529.76068190976,4183.18398106954,3791.46964576723,3541.39147534635,3036.50210496567,3015.63287177342,2876.26296112149,2945.2279030686,2816.00238539621,2785.18751329811,2964.46379861785,3034.00739773183,3135.07071876362,3239.33776247734,3315.50080502523,3396.61220511568,3040.32658601561,2722.71367765419,2117.34634780593,1914.97235877798,1938.1673391636,2012.70162992492,2051.82745772854,1858.51477782901,1975.49280476833,1982.09412186458,1971.01222404337,2131.10354118328,2129.75257210216
"kaz","Kazakhstan","High-middle SDI",TRUE,"Fossil/industrial fraction",0.950330817474422,0.951477497862683,0.942622306962984,0.936995696245412,0.933142014782367,0.923654715004285,0.924819040807863,0.910516503673809,0.911402999214862,0.905009532507638,0.902726086935785,0.906904609193789,0.916402533681031,0.917580528250875,0.921085243961874,0.920340642828795,0.923857901247265,0.924758604055872,0.923340015316676,0.907416808001046,0.900299474147029,0.901138803570996,0.904747565184678,0.906249408192548,0.896685448425512,0.902709905703343,0.903429697931771,0.902949947777465,0.910304909730335,0.91028569993608
